timestamp,name,symbol,price
2024-07-13 18:00:05,Solana,SOL,142.0839594748453993
2024-07-13 18:00:05,TRON,TRX,0.1396351036880389
2024-07-13 18:00:05,Avalanche,AVAX,25.9189060550814521
2024-07-13 18:00:05,Litecoin,LTC,69.9703592778911331
2024-07-13 18:00:05,EOS,EOS,0.5490806031685710
2024-07-13 18:00:05,Bitcoin,BTC,59264.5160878753202971
2024-07-13 18:00:05,Ethereum,ETH,3180.9188780153310630
2024-07-13 18:00:05,Stellar,XLM,0.1024685784013653
